Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Global.asax.cs,15,12,P:System.Web.UI.ScriptResourceDefinition.DebugPath,,,,,"ScriptManager.ScriptResourceMapping.AddDefinition(""jquery"", new ScriptResourceDefinition              {                  Path = ""~/Scripts/jquery.min.js"",                  DebugPath = ""~/Scripts/jquery.js"",                  CdnPath = ""https://ajax.googleapis.com/ajax/libs/jquery/1.4/jquery.min.js"",                  CdnDebugPath = ""https://ajax.googleapis.com/ajax/libs/jquery/1.4/jquery.js""              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Global.asax.cs,15,12,P:System.Web.UI.ScriptResourceDefinition.Path,,,,,"ScriptManager.ScriptResourceMapping.AddDefinition(""jquery"", new ScriptResourceDefinition              {                  Path = ""~/Scripts/jquery.min.js"",                  DebugPath = ""~/Scripts/jquery.js"",                  CdnPath = ""https://ajax.googleapis.com/ajax/libs/jquery/1.4/jquery.min.js"",                  CdnDebugPath = ""https://ajax.googleapis.com/ajax/libs/jquery/1.4/jquery.js""              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Global.asax.cs,15,12,T:System.Web.UI.ScriptResourceDefinition,,,,,"ScriptManager.ScriptResourceMapping.AddDefinition(""jquery"", new ScriptResourceDefinition              {                  Path = ""~/Scripts/jquery.min.js"",                  DebugPath = ""~/Scripts/jquery.js"",                  CdnPath = ""https://ajax.googleapis.com/ajax/libs/jquery/1.4/jquery.min.js"",                  CdnDebugPath = ""https://ajax.googleapis.com/ajax/libs/jquery/1.4/jquery.js""              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Global.asax.cs,15,12,M:System.Web.UI.ScriptResourceDefinition.#ctor,,,,,"ScriptManager.ScriptResourceMapping.AddDefinition(""jquery"", new ScriptResourceDefinition              {                  Path = ""~/Scripts/jquery.min.js"",                  DebugPath = ""~/Scripts/jquery.js"",                  CdnPath = ""https://ajax.googleapis.com/ajax/libs/jquery/1.4/jquery.min.js"",                  CdnDebugPath = ""https://ajax.googleapis.com/ajax/libs/jquery/1.4/jquery.js""              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Global.asax.cs,15,12,T:System.Web.UI.ScriptManager,,,,,"ScriptManager.ScriptResourceMapping.AddDefinition(""jquery"", new ScriptResourceDefinition              {                  Path = ""~/Scripts/jquery.min.js"",                  DebugPath = ""~/Scripts/jquery.js"",                  CdnPath = ""https://ajax.googleapis.com/ajax/libs/jquery/1.4/jquery.min.js"",                  CdnDebugPath = ""https://ajax.googleapis.com/ajax/libs/jquery/1.4/jquery.js""              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Global.asax.cs,15,12,T:System.Web.UI.ScriptResourceMapping,,,,,"ScriptManager.ScriptResourceMapping.AddDefinition(""jquery"", new ScriptResourceDefinition              {                  Path = ""~/Scripts/jquery.min.js"",                  DebugPath = ""~/Scripts/jquery.js"",                  CdnPath = ""https://ajax.googleapis.com/ajax/libs/jquery/1.4/jquery.min.js"",                  CdnDebugPath = ""https://ajax.googleapis.com/ajax/libs/jquery/1.4/jquery.js""              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Global.asax.cs,15,12,P:System.Web.UI.ScriptManager.ScriptResourceMapping,,,,,"ScriptManager.ScriptResourceMapping.AddDefinition(""jquery"", new ScriptResourceDefinition              {                  Path = ""~/Scripts/jquery.min.js"",                  DebugPath = ""~/Scripts/jquery.js"",                  CdnPath = ""https://ajax.googleapis.com/ajax/libs/jquery/1.4/jquery.min.js"",                  CdnDebugPath = ""https://ajax.googleapis.com/ajax/libs/jquery/1.4/jquery.js""              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Global.asax.cs,15,12,"M:System.Web.UI.ScriptResourceMapping.AddDefinition(System.String,System.Web.UI.ScriptResourceDefinition)",,,,,"ScriptManager.ScriptResourceMapping.AddDefinition(""jquery"", new ScriptResourceDefinition              {                  Path = ""~/Scripts/jquery.min.js"",                  DebugPath = ""~/Scripts/jquery.js"",                  CdnPath = ""https://ajax.googleapis.com/ajax/libs/jquery/1.4/jquery.min.js"",                  CdnDebugPath = ""https://ajax.googleapis.com/ajax/libs/jquery/1.4/jquery.js""              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Global.asax.cs,13,12,T:System.Web.Routing.RouteTable,,,,,RouteConfig.RegisterRoutes(RouteTable.Routes);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Global.asax.cs,13,12,T:System.Web.Routing.RouteCollection,,,,,RouteConfig.RegisterRoutes(RouteTable.Routes);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Global.asax.cs,13,12,P:System.Web.Routing.RouteTable.Routes,,,,,RouteConfig.RegisterRoutes(RouteTable.Routes);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Global.asax.cs,12,12,T:System.Web.Mvc.AreaRegistration,,,,,AreaRegistration.RegisterAllAreas();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\Global.asax.cs,12,12,M:System.Web.Mvc.AreaRegistration.RegisterAllAreas,,,,,AreaRegistration.RegisterAllAreas();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tips\Tips.csproj,File,Tips\Global.asax.cs,8,45,M:System.Web.HttpApplication.#ctor,,,,,HttpApplication
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tips\Tips.csproj,File,Tips\Global.asax.cs,8,45,T:System.Web.HttpApplication,,,,,HttpApplication
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\App_Start\RouteConfig.cs,7,8,T:System.Web.Routing.RouteCollection,,,,,public static void RegisterRoutes(RouteCollection routes)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\App_Start\RouteConfig.cs,11,12,T:System.Web.Mvc.UrlParameter,,,,,"routes.MapRoute(                  name: ""Default"",                  url: ""{controller}/{action}/{id}"",                  defaults: new { controller = ""Home"", action = ""Index"", id = UrlParameter.Optional }              );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\App_Start\RouteConfig.cs,11,12,T:System.Web.Mvc.UrlParameter,,,,,"routes.MapRoute(                  name: ""Default"",                  url: ""{controller}/{action}/{id}"",                  defaults: new { controller = ""Home"", action = ""Index"", id = UrlParameter.Optional }              );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\App_Start\RouteConfig.cs,11,12,F:System.Web.Mvc.UrlParameter.Optional,,,,,"routes.MapRoute(                  name: ""Default"",                  url: ""{controller}/{action}/{id}"",                  defaults: new { controller = ""Home"", action = ""Index"", id = UrlParameter.Optional }              );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\App_Start\RouteConfig.cs,11,12,T:System.Web.Mvc.UrlParameter,,,,,"routes.MapRoute(                  name: ""Default"",                  url: ""{controller}/{action}/{id}"",                  defaults: new { controller = ""Home"", action = ""Index"", id = UrlParameter.Optional }              );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\App_Start\RouteConfig.cs,11,12,T:System.Web.Mvc.RouteCollectionExtensions,,,,,"routes.MapRoute(                  name: ""Default"",                  url: ""{controller}/{action}/{id}"",                  defaults: new { controller = ""Home"", action = ""Index"", id = UrlParameter.Optional }              );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\App_Start\RouteConfig.cs,11,12,T:System.Web.Routing.Route,,,,,"routes.MapRoute(                  name: ""Default"",                  url: ""{controller}/{action}/{id}"",                  defaults: new { controller = ""Home"", action = ""Index"", id = UrlParameter.Optional }              );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\App_Start\RouteConfig.cs,11,12,"M:System.Web.Mvc.RouteCollectionExtensions.MapRoute(System.Web.Routing.RouteCollection,System.String,System.String,System.Object)",,,,,"routes.MapRoute(                  name: ""Default"",                  url: ""{controller}/{action}/{id}"",                  defaults: new { controller = ""Home"", action = ""Index"", id = UrlParameter.Optional }              );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\App_Start\RouteConfig.cs,9,12,T:System.Web.Mvc.RouteCollectionExtensions,,,,,"routes.IgnoreRoute(""{resource}.axd/{*pathInfo}"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Tips\Tips.csproj,File,Tips\App_Start\RouteConfig.cs,9,12,"M:System.Web.Mvc.RouteCollectionExtensions.IgnoreRoute(System.Web.Routing.RouteCollection,System.String)",,,,,"routes.IgnoreRoute(""{resource}.axd/{*pathInfo}"");"
